Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
bf422f76-4db5-c6ff-9e93-6f0cdbd59fbc,1961-03-29,,999-19-3942,S99941570,X2201593X,Ms.,Carry843,Rosalva540,Murphy561,,,S,white,nonhispanic,F,Wenham  Massachusetts  US,393798.3,709786.51
1e79a52d-9a09-7d8e-9402-4e63c56a7c9e,1937-07-16,1959-11-24,999-86-7142,S99959545,X17775800X,Mr.,Tommy814,Blake449,Trantow673,,,,white,nonhispanic,M,Springfield  Massachusetts  US,67507.07,0
b331ddbc-e7d5-54bf-8280-93f0544f5621,1989-01-25,,999-37-8561,S99920265,X59594614X,Mr.,Michale231,Dion244,Botsford977,,,W,white,hispanic,M,Billerica  Massachusetts  US,8027.27,359119.48
6e6f27d5-270b-2c6a-046d-75fc9272c8e3,1990-10-07,,999-97-7355,S99919418,X85815809X,Mr.,Normand813,Marlin805,Denesik803,,,S,white,nonhispanic,M,Dedham  Massachusetts  US,17036.29,74553.34
88f11903-d83e-de44-060f-c5bcfe454b6c,1960-04-14,,999-98-7551,S99998760,X748843X,Mrs.,Audrey678,,Simonis280,,Davis923,M,white,nonhispanic,F,Peabody  Massachusetts  US,547281.6,451951.39
b86d8c01-0bbf-742c-a7bc-8bbee8acce97,2018-03-11,,999-91-4119,,,,Van763,Lyle846,Dickens475,,,,white,nonhispanic,M,Quincy  Massachusetts  US,19333.34,1759.34
9f26bde0-efde-0977-ff97-d3f2b054b76b,1952-06-19,2017-12-10,999-65-1279,S99959435,X43123720X,Mrs.,Harriet337,Yolande652,Effertz744,,Lind531,M,white,nonhispanic,F,Springfield  Massachusetts  US,988596.05,264150.09
838e9400-534b-ccf3-bc13-1553f375ea2e,1969-12-16,,999-73-2447,S99969467,X47109923X,Mrs.,Sheryll569,Rosamond509,Wilkinson796,,Ferry570,M,white,nonhispanic,F,Townsend  Massachusetts  US,23788.83,1493709.48
f19578ad-3a3a-1a0d-0b5a-ad8695a14b23,2001-07-07,,999-17-7855,S99944006,X55461182X,Mr.,Dwayne786,Omer483,Hoeger474,,,,white,nonhispanic,M,Chicopee  Massachusetts  US,87150.58,118487.53
33eddb24-2052-1e57-c124-90b554af0465,1944-07-12,2006-02-26,999-47-1535,S99918567,X53370304X,Mrs.,Nakita746,Pauline896,Erdman779,,Senger904,M,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,223716.26,967949.26
44f58971-dc56-e8da-0634-099dcbf6ec75,1958-10-22,,999-89-6248,S99927492,X74191538X,Mr.,Humberto482,Hal307,Pagac496,,,W,white,nonhispanic,M,Malden  Massachusetts  US,177639.22,110039.43
5cdb3dcb-3db6-bfab-508c-a82bfe262d26,2002-07-15,,999-43-2146,S99950017,X65756333X,Ms.,Geralyn932,Juliet585,Aufderhar910,,,,white,nonhispanic,F,Amherst Center  Massachusetts  US,90163.03,330432.11
94f532eb-bcb1-89b6-4279-48e323fd6783,1966-01-18,,999-97-7533,S99940251,X56339883X,Mr.,Ramiro608,Teodoro374,Salcido465,,,M,white,hispanic,M,Lima  Lima Province  PE,145823.63,22579.23
c5d930d6-b545-2ca4-7f46-0516d2f790ac,1918-11-28,2001-03-23,999-21-3722,S99912611,X70771818X,Mrs.,Heidi513,Caron739,Torphy630,,Zemlak964,M,black,nonhispanic,F,Lynn  Massachusetts  US,696244.01,176129.7
d96c0f7b-f1b7-40ba-df4d-05743e140e52,2012-10-25,,999-21-3309,,,,Kendra609,Jena102,Kessler503,,,,white,nonhispanic,F,Somerville  Massachusetts  US,30661.71,0
f74a6406-5a0c-48ed-3581-c4f393f29b06,1929-08-20,2017-02-27,999-69-3483,S99945877,X14230661X,Mr.,Dorsey40,Pat3,Greenholt190,,,D,white,nonhispanic,M,Worcester  Massachusetts  US,57872.33,882284.41
1c082e88-8dec-8f71-465e-6d1bdacc3cb9,1966-11-29,,999-70-5770,S99944674,X15298790X,Mr.,Franklin857,Colton403,Aufderhar910,,,D,white,nonhispanic,M,Newton  Massachusetts  US,140867.39,136513.46
32b65b21-69e0-0739-5656-a2857c04fd64,2018-11-28,,999-49-9913,,,,Johnny786,Orval846,Emard19,,,,white,nonhispanic,M,Sandwich  Massachusetts  US,1290.15,14922.17
83a18074-465a-54ae-2502-de14aad74f9b,2004-11-30,,999-65-9697,S99947633,X23717825X,Mr.,Demarcus108,Frank378,Trantow673,,,,white,nonhispanic,M,Marlborough  Massachusetts  US,41840.5,1112.66
a03de77e-1c0e-aab2-4e59-6e2da7f91ff4,2010-06-03,,999-91-4739,,,,Zack583,,Brakus656,,,,black,nonhispanic,M,Wilmington  Massachusetts  US,52665.23,2686.84
38f7be53-01c0-7aa7-c040-65d9515f63e6,1952-06-19,2006-10-12,999-52-1344,S99937860,X58226687X,Mrs.,Retta782,Emiko501,Smitham825,,Senger904,M,white,nonhispanic,F,Norfolk  Massachusetts  US,864598.37,573193.25
726aca9b-7d3b-639e-0b8f-0f733dbbc146,1974-11-17,,999-20-8875,S99997365,X59247354X,Mrs.,Myra819,Tien590,Herman763,,Hickle134,M,white,nonhispanic,F,Oakham  Massachusetts  US,363237.81,275778.21
919bacb2-a963-392d-a4a4-c7d720ae3966,1989-05-23,,999-62-6491,S99931864,X38565648X,Mrs.,Dimple273,Nita296,Reichel38,,Wunsch504,M,white,nonhispanic,F,Chicopee  Massachusetts  US,129273.4,655659.8
433a60aa-4e50-da0e-e1d0-1801d115c872,1961-02-23,,999-86-5339,S99955881,X41996319X,Mrs.,Isabell86,Jerilyn993,Raynor401,,Braun514,D,white,nonhispanic,F,Falmouth  Massachusetts  US,338541.56,824978
3fdb1f39-cdc0-5943-1809-b296cc837fb0,1961-09-06,1994-11-01,999-14-9017,S99982399,X41482118X,Mrs.,Aisha756,Lana840,Pfeffer420,,Steuber698,M,asian,nonhispanic,F,Nagoya   Aichi  JP,416609.65,36593.12
f299f364-d03d-4a66-6e7c-1e9db46320ae,2013-11-02,,999-34-4254,,,,Daryl568,,Fritsch593,,,,native,nonhispanic,M,Boston  Massachusetts  US,37979.5,0
72e47978-9cf3-490d-ef4c-7733b80f31ed,2014-03-01,,999-86-6324,,,,Deandra603,Gisela897,Schumm995,,,,white,nonhispanic,F,Lakeville  Massachusetts  US,19100.88,1785.81
016b160d-7905-a3ef-886a-a8dc526a0055,1979-02-18,,999-90-9875,S99949460,X23587674X,Mrs.,Jenice416,David908,Mayer370,,Kilback373,M,white,nonhispanic,F,Plymouth  Massachusetts  US,865685.06,255548.12
231f9b3f-f1c7-fa16-f8d1-4bf7ca24c5ac,1943-07-10,1957-01-30,999-63-7275,,,,Hyman89,Armand155,Kozey370,,,,white,hispanic,M,Mansfield  Massachusetts  US,40461.91,18647.18
78e2b125-7865-1ff4-3267-3e8572e5accd,1944-07-12,,999-49-2596,S99985806,X78385638X,Ms.,Sherilyn598,Kelli207,Orn563,,,S,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,320067.13,931183.42
5a7f4d69-9414-b5df-fcf8-956e3c879b5e,1952-06-19,,999-39-7808,S99957987,X56371897X,Mrs.,Cathy455,,Cummerata161,,Stracke611,M,white,nonhispanic,F,Boston  Massachusetts  US,609936.12,120118.61
47efc9df-9474-7c68-6597-bbb70bd168c6,1929-08-20,2001-02-01,999-14-6512,S99917268,X35521342X,Mr.,Perry780,Roman389,Rogahn59,,,M,white,nonhispanic,M,Holyoke  Massachusetts  US,23529.13,391377.51
be76fb7d-c3cd-7ffc-38fc-dff2b0823a91,1974-12-15,,999-78-3378,S99971103,X19157868X,Mr.,Melvin857,Terrell212,Kerluke267,,,D,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,62379.21,69840.6
a71c9d40-c7d1-8086-51f0-ba5f7b7efd5a,1994-01-23,,999-23-6686,S99924795,X51681007X,Mr.,Antonio44,Darius626,Volkman526,,,M,white,nonhispanic,M,Wareham  Massachusetts  US,124625.53,620266.87
a53e2e14-f9bd-2681-62ca-9a662c0c2d96,1979-10-23,,999-23-6657,S99968185,X25041409X,Mr.,Lon587,Morris740,Rice937,,,M,white,nonhispanic,M,Hanson  Massachusetts  US,103937.94,0
38efe658-3fc2-6e89-d300-b94150130853,1977-09-01,,999-45-1399,S99961154,X4496819X,Mr.,Salvador46,Tomás404,Herrera193,,,M,asian,hispanic,M,Tegucigalpa  Francisco Morazán  HN,143244.92,33149.21
8a5b7cb9-bcd5-b584-79f0-c662d94deeaa,1943-07-10,,999-14-3690,S99911317,X48576511X,Mr.,Dean966,Dudley365,Von197,PhD,,M,white,hispanic,M,Beverly  Massachusetts  US,185256.66,209429.29
dfa54452-c5c6-d75f-c0b6-09b3673b5cbc,2008-08-31,,999-54-5122,S99935053,,,Lionel365,,Greenholt190,,,,white,hispanic,M,East Longmeadow  Massachusetts  US,3200,51106.41
d4749db2-9ac5-6330-6e91-11d4b403a924,1921-01-20,1994-02-04,999-90-4104,S99996608,X32862616X,Mr.,Dean966,,King743,,,S,white,nonhispanic,M,North Andover  Massachusetts  US,102903.97,3610137.45
eda580f5-81bc-e7a7-473e-cca6040b3439,1992-02-07,,999-51-6622,S99987657,X81858505X,Mr.,Glen190,Jeramy610,Rempel203,,,M,white,nonhispanic,M,Franklin  Massachusetts  US,16597.73,886854.42
7e4808e4-ff6e-9c07-0cb2-e8fac39f7902,1958-01-08,,999-65-9693,S99986250,X82312372X,Ms.,Dreama246,Loan904,Walter473,,,S,white,nonhispanic,F,Boston  Massachusetts  US,711054.49,765020.63
fa8c665f-7923-505a-a310-5a3450d07a3d,1942-01-28,1984-10-14,999-39-7440,S99996353,X52024926X,Mr.,Bernardo699,Chung121,Schroeder447,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,99598.12,37767.23
8c1c4ec8-99e8-6980-c50b-d7a195b6ce48,1994-10-04,,999-45-2963,S99921192,X71725533X,Mr.,Geraldo282,Darin74,Breitenberg711,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,5141.72,72037.33
34ad297d-bb88-5f73-9d8a-d1da658e53ed,2018-09-03,,999-60-4704,,,,Benjamin360,Kenton313,Fahey393,,,,white,nonhispanic,M,Boston  Massachusetts  US,17809.24,2639.62
298cb577-bb06-4115-dee3-9dbb9ee11b83,1937-07-16,1996-12-25,999-70-4969,S99944950,X1188639X,Mr.,Carlos172,Mason910,Lesch175,,,D,white,nonhispanic,M,Quincy  Massachusetts  US,524133.17,270773.65
a9e3934d-8313-7cdd-eb08-5f3b7679033d,1915-10-10,2016-01-21,999-47-6530,S99960319,X36783045X,Mr.,Agustín529,Antonio44,Solorzano931,,,M,asian,hispanic,M,Tegucigalpa  Francisco Morazán  HN,215790.02,1800097.27
24acb931-f70c-2192-a8b9-5131c4cb0b08,1959-08-25,,999-26-1956,S99933198,X84544751X,Mrs.,Elfrieda676,Darcy899,Lesch175,,Paucek755,M,white,nonhispanic,F,Worcester  Massachusetts  US,52277.99,807098.28
730f04d7-bbb3-368d-e839-34f9193f5676,1961-09-06,2012-09-24,999-76-4534,S99972481,X48198763X,Mrs.,Lory442,Maryln219,Douglas31,,Vandervort697,M,asian,nonhispanic,F,Tokyo  Tokyo  JP,664722.99,2836406.96
ff42cd59-5cfe-9c23-bf52-1b9c74ef909b,1998-12-24,,999-69-1548,S99927736,X82303120X,Ms.,Inés791,Amalia471,Roque844,,,,black,hispanic,F,Port-au-Prince  Haiti  HT,6571.37,129244.94
cd8d8408-5f4e-8117-700f-fd1ffb8b466d,1969-11-20,,999-54-4966,S99919021,X60147128X,Mrs.,Queenie922,Regine404,Nader710,,Davis923,M,white,nonhispanic,F,Bellingham  Massachusetts  US,338512.7,1516944.9
28971ef3-9d47-e6d0-6717-649742420f9e,1968-12-30,2018-11-17,999-30-3020,S99960064,X1618958X,Mr.,Shelton25,Rocky100,Schowalter414,,,M,other,nonhispanic,M,Somerville  Massachusetts  US,160925.87,172716.55
8645bbfd-9dd3-ac72-446c-55213cd6b496,2013-05-20,,999-33-8723,,,,Samatha845,Kellee902,Casper496,,,,white,nonhispanic,F,Fitchburg  Massachusetts  US,11030.68,3685.68
533b8f89-38ec-8739-7db6-db8c2533b0ba,1918-11-28,1976-03-09,999-53-9648,S99973470,X51017671X,Mrs.,Adria871,Olivia294,Murray856,,Hoppe518,D,black,nonhispanic,F,Taunton  Massachusetts  US,816547.3,552384.55
406a27b3-f17d-5638-8e3a-44aa4a1184bc,1929-08-20,,999-75-4269,S99946191,X57712988X,Mr.,Eugenio846,Rogelio17,Waelchi213,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,27103.36,639016.56
4a2d889e-f491-35ab-93f6-32daeea2adda,2000-04-10,,999-32-5788,S99955127,X56411371X,Ms.,Roseann182,Oretha285,Baumbach677,,,,white,nonhispanic,F,Needham  Massachusetts  US,65924.78,140981.28
9bcf71b7-afae-cba8-7057-ca2f21e747ca,2009-12-08,,999-80-9778,,,,Venice604,,Wisoky380,,,,asian,hispanic,F,Marlborough  Massachusetts  US,24732.03,24303.8
231b6dae-5bad-0c88-9363-9792ece99a0e,2018-02-16,,999-85-7478,,,,Collin529,,Flatley871,,,,white,nonhispanic,M,Arlington  Massachusetts  US,1095.86,18488.91
5353e44d-29cd-b56d-d487-a815b27aef42,1921-01-20,2006-07-22,999-64-8801,S99994017,X65587731X,Mr.,Curtis94,Caleb651,Streich926,,,M,white,nonhispanic,M,Medford  Massachusetts  US,235732.07,149131.97
6a754230-5b80-0cc6-8329-9ae1555c3603,1968-12-30,,999-86-7305,S99914581,X31213034X,Mr.,Antwan357,,Kilback373,,,D,other,nonhispanic,M,Haverhill  Massachusetts  US,146702.91,33545.91
aff642d5-1f50-77b6-34f2-a648266cc351,1937-07-16,2023-07-14,999-31-3493,S99946020,X26470027X,Mr.,George991,Homer307,D'Amore443,,,D,white,nonhispanic,M,Everett  Massachusetts  US,320185.8,320615.37
2497c068-5fce-d34e-b3e0-5ff62575ec00,1961-09-06,,999-37-3398,S99969922,X36959075X,Mrs.,Alyce744,Alyse240,Kuhn96,,Maggio310,M,asian,nonhispanic,F,Tokyo  Tokyo  JP,506018.43,197608.03
478f3305-9535-27f2-ba88-776c0fd61e93,2001-04-23,,999-34-4212,S99931430,X53213870X,Mr.,Del587,,Yundt842,,,,asian,nonhispanic,M,Hanoi  Hà Đông  VN,36428.36,8624.27
7e74b202-36dd-2e3c-8681-c0d22205675e,1973-08-26,,999-17-3531,S99911862,X31044014X,Mrs.,Argentina169,Arnetta705,Rohan584,,Jaskolski867,M,white,nonhispanic,F,Foxborough  Massachusetts  US,16601.21,1068919.71
6c38085d-58d6-e528-5ecc-07f2de149b2d,1973-04-06,,999-33-6233,S99926167,X85579316X,Ms.,Marianela210,Vicki422,Orn563,,,S,white,nonhispanic,F,Kingston  Massachusetts  US,757042.89,898599.96
b012b16e-0984-4cd6-8869-3ab7e5ec66fd,2025-01-24,,999-35-9870,,,,Marni913,Luis923,Nitzsche158,,,,white,nonhispanic,F,Boston  Massachusetts  US,1652.68,0
e28ca37d-d55d-4531-5095-d8e9e9c023df,1959-02-23,,999-12-3111,S99933815,X50398474X,Ms.,Genie948,Harriette8,Waters156,,,S,white,nonhispanic,F,Waltham  Massachusetts  US,815435.94,111979.21
978027c2-87de-8aae-8f9a-cdb44dce420d,1980-03-26,,999-14-8443,S99993281,X43340266X,Mr.,Colin861,,Jenkins714,,,D,white,nonhispanic,M,Somerville  Massachusetts  US,98209.83,2624.27
2e12475b-1611-4126-f7b8-b76675f2facf,1937-07-16,1995-12-18,999-98-4052,S99937820,X27457407X,Mr.,Jonathan639,Normand813,Mosciski958,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,172759.66,35486.89
cb67f207-7ddb-ff7b-06ce-a62fb04d39dc,1942-07-27,2014-05-31,999-65-4864,S99959678,X26179912X,Mr.,Stanford577,Bob965,Schuster709,,,D,hawaiian,nonhispanic,M,Easton  Massachusetts  US,855300.78,695173.82
59f05282-c029-3638-3aab-dd54f6ffe2ae,1977-06-08,,999-82-6904,S99921351,X16204338X,Mr.,Vaughn909,Taylor21,Crooks415,,,M,white,nonhispanic,M,Pittsfield  Massachusetts  US,169914.29,24936.61
d960575c-2b2d-fd9f-d870-a6bf8c056429,1997-06-11,,999-19-4253,S99985838,X60647144X,Mr.,Scott935,Monty345,Ziemann98,,,M,white,nonhispanic,M,Boston  Massachusetts  US,104471.19,640899.56
351a724a-2a01-d571-db02-41cfd6a229ec,1942-01-28,2018-11-15,999-95-6095,S99919099,X77512102X,Mr.,Booker670,Major265,Homenick806,,,S,white,nonhispanic,M,Wilbraham  Massachusetts  US,342902.5,765266.34
438806f9-2744-92f6-b1ff-56f8d4339de3,1989-03-16,,999-60-8867,S99978729,X68571862X,Mr.,Eugene421,Marshall526,Runolfsson901,,,M,white,nonhispanic,M,Boston  Massachusetts  US,112046.6,15688.7
f38aee03-458a-7b18-0250-81b76cb9cab2,1915-10-10,,999-39-6380,S99996514,X302294X,Mr.,Lucas404,,Méndez913,,,M,asian,hispanic,M,Guatemala City  Guatemala  GT,285452.89,1183606.9
7fcc8041-1ed9-1541-4ebc-94bdd91a6e79,1918-11-28,2009-10-12,999-15-7476,S99933141,X85004957X,Mrs.,Cari853,Adele475,Carter549,,Heidenreich818,M,black,nonhispanic,F,Boston  Massachusetts  US,1010813.52,201719.27
25c8c757-e90f-bb35-f33a-94e31b92760f,1987-06-19,,999-13-8387,S99932681,X79406303X,Ms.,Malorie969,Judy192,Medhurst46,JD,,S,white,nonhispanic,F,Westfield  Massachusetts  US,10219.59,755304.13
453b08e5-f024-d699-3208-546b2a7f0185,1921-01-20,,999-51-8269,S99996584,X3513282X,Mr.,Jackson413,Junior695,Fisher429,,,M,white,nonhispanic,M,Pittsfield  Massachusetts  US,257392.85,359826.9
4d0bc742-5271-7f71-066b-83c1ef19c97b,1957-08-26,,999-98-5388,S99962418,X28983301X,Ms.,Katheleen349,Lakeisha206,Mills423,,,S,white,nonhispanic,F,Newton  Massachusetts  US,636017.07,224732.27
0e04ca7e-ea12-3408-2171-891e652e27d4,1937-07-16,1982-01-02,999-33-8973,S99932581,X2958657X,Mr.,Basil991,Sammie902,Crona259,,,M,white,nonhispanic,M,West Springfield  Massachusetts  US,180881.01,39534.76
762a164b-2ba7-3a41-e345-7576c3081a63,1995-12-07,,999-55-4656,S99917874,X43270913X,Ms.,Nery414,Jami235,Lind531,,,S,white,nonhispanic,F,Stow  Massachusetts  US,161533.24,493278.53
f27ce103-245e-f972-0e0b-e9db9c95f150,1999-08-23,,999-69-5400,S99997506,X10713697X,Ms.,Lorenza655,Cyndi533,Hessel84,,,,black,nonhispanic,F,Kingston  Massachusetts  US,10510.55,177192.91
1149b766-c4d2-e3e0-995d-66d00ef6bc46,1966-10-09,2009-03-27,999-53-9764,S99952970,X72437031X,Mr.,Adalberto916,Josef103,Rutherford999,,,D,white,nonhispanic,M,Lowell  Massachusetts  US,57052.48,68791.88
aeb1a3d6-4eff-80cf-ef14-f654b75e73df,1991-04-29,,999-65-3452,S99916788,X56281456X,Ms.,Lauryn321,Chery887,Satterfield305,,,S,white,nonhispanic,F,Grafton  Massachusetts  US,6916.59,150701.44
2c5ea36d-4ae2-b2c6-a35c-bf9741469692,1996-01-17,,999-46-5865,S99977584,X31654861X,Mr.,Alden634,Miles206,Stiedemann542,,,M,other,nonhispanic,M,Wellfleet  Massachusetts  US,68381.84,8764.16
6939916d-7855-61ae-2a91-cf5d553afac9,1920-11-30,1985-11-20,999-97-2264,S99966635,X25663049X,Mr.,Will178,Byron202,Marvin195,,,D,white,nonhispanic,M,Amherst  Massachusetts  US,232297.49,773001.04
7445c045-2713-dbad-9667-e8e1fe28c1dd,1998-10-06,,999-81-7904,S99962439,X51539740X,Ms.,Shandra823,Jammie261,Klein929,,,,black,hispanic,F,Ipswich  Massachusetts  US,116582.52,190474.28
0d3fc077-b087-6fc4-3aa5-0828fc039ca5,1977-10-25,,999-89-9929,S99910029,X27390693X,Mr.,Dominique369,Gabriel934,Emmerich580,,,D,white,hispanic,M,Middleborough  Massachusetts  US,168338,6543.81
d616de19-0e1c-7095-25bd-ec0b8c468362,1988-04-06,,999-30-9575,S99944022,X36054194X,Mr.,Olin642,Pedro316,Fay398,,,M,white,nonhispanic,M,Salem  Massachusetts  US,8106.32,191228.46
90a4522c-5450-965e-d657-51d28099c589,1997-07-25,,999-17-8604,S99925977,X7735799X,Ms.,Miranda712,Stephani232,Nitzsche158,,,,white,nonhispanic,F,Maynard  Massachusetts  US,29571.11,919386.85
8e6826c4-5190-2236-0ec7-a2ef61d851a8,1981-09-20,,999-39-1770,S99984975,X79120531X,Mrs.,Laurie826,,Moore224,,Greenfelder433,M,white,nonhispanic,F,Northborough  Massachusetts  US,18451.74,781267.96
19041264-6017-ec8a-3a24-817663d8bc4f,2011-08-24,,999-27-8538,,,,Joi660,Richard937,Kutch271,,,,white,nonhispanic,F,Springfield  Massachusetts  US,41837.3,20035.01
04a8df23-0ea4-0ec9-03d3-d2b4b0bd5e03,1937-07-16,,999-86-7717,S99943836,X39973443X,Mr.,Elden718,Dwain139,Runolfsdottir785,,,M,white,nonhispanic,M,New Bedford  Massachusetts  US,192864.53,152490.27
0063c9a6-c820-3d00-4e22-362776034d2a,1942-01-28,2010-04-28,999-95-8196,S99949855,X78147349X,Mr.,Abdul218,Lewis216,Durgan499,,,M,white,nonhispanic,M,Beverly  Massachusetts  US,186735.34,97138.32
6914dae7-9b66-2648-7160-9d3f5565649b,2001-02-03,,999-84-6560,S99951601,X80520244X,Ms.,Elsa29,Marta91,Carbajal274,,,,black,nonhispanic,F,Santo Domingo  National District  DO,112877.27,409885.63
4bbf653e-3646-6bd6-229c-a45b80596ca2,2003-05-31,,999-74-3639,S99995167,X449990X,Mr.,Theodore876,Leonardo412,Zemlak964,,,,asian,nonhispanic,M,Boston  Massachusetts  US,60593.76,0
b6b3d4e3-2774-0ee8-8bde-104102c84a46,1966-10-09,,999-17-7613,S99990815,X57829718X,Mr.,Phil587,Steven797,Parisian75,,,W,white,nonhispanic,M,Dartmouth  Massachusetts  US,105319.41,129941.98
6c49fc02-61a8-f886-f439-0853d2a059b6,1993-11-20,,999-45-3416,S99930260,X88070909X,Mr.,Ignacio928,,Leffler128,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,52531.89,14685.78
d5d43ee5-319f-f3ee-ee86-c63ba4baf6b7,1920-11-30,1973-04-15,999-16-7411,S99913384,X74549425X,Mr.,Robin66,Jerry654,Kerluke267,,,D,white,nonhispanic,M,Lynn  Massachusetts  US,102136.69,92957.96
755e85b4-5f98-bc97-bc9e-833ac9f267cc,1957-02-12,,999-44-7695,S99979986,X25447413X,Mrs.,Linnea167,,Turner526,,Becker968,M,white,nonhispanic,F,East Longmeadow  Massachusetts  US,196098.71,178883.89
1e448eae-853b-ab38-b355-0c5da1f945bf,1972-06-21,,999-35-2858,S99988013,X74265630X,Mrs.,Maurice742,,Hackett68,,Keeling57,W,white,nonhispanic,F,Franklin  Massachusetts  US,1234742.35,265410
b117092c-409a-e6cf-e510-44dbdf59c17c,1947-06-18,,999-64-9782,S99935260,X25271583X,Mr.,Winford225,,Lemke654,,,M,white,nonhispanic,M,Lancaster  Massachusetts  US,186602.95,410572.39
1d9fb172-945f-1785-ebb2-25ca7cf9f1de,1942-01-28,2021-02-02,999-93-1276,S99981865,X62367809X,Mr.,Clarence5,,Beer512,,,M,white,nonhispanic,M,East Harwich  Massachusetts  US,351764.04,166444.42
8c83255c-fd73-6ee2-327a-e8a143ad4e59,1964-02-23,,999-91-7394,S99950223,X36876482X,Mr.,Jewell855,Grover559,Brekke496,,,S,white,nonhispanic,M,Brockton  Massachusetts  US,468513.37,943895.09
a271ba17-2623-c4dc-3cc9-532f236e0fa0,1957-05-24,2013-12-15,999-52-4734,S99973826,X16295774X,Mrs.,Cris921,Lyndsay952,Fay398,,Stanton715,M,white,nonhispanic,F,Brockton  Massachusetts  US,887160.51,180063.31
d2274059-51d5-21a4-d4d9-55819c05103f,1959-04-23,,999-68-2617,S99931166,X70659203X,Mr.,Tommy814,Ryan260,Williamson769,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,24471.34,251752.25
a53168c5-794b-5c92-0e0e-64ffd9237478,2008-09-12,,999-49-9991,S99979992,,,Erik495,Nathanial472,Ullrich385,,,,white,nonhispanic,M,Medway  Massachusetts  US,44540.76,22667.64
eece2454-78b3-54e9-a81a-af7a0d03eb36,2004-07-09,,999-52-7884,S99973277,X40796043X,Mr.,Eli762,Brent147,Shanahan202,,,,white,nonhispanic,M,Norton  Massachusetts  US,25459.67,747768.52
b994d01e-f163-b234-455b-623d41dd577f,1993-06-09,,999-98-8845,S99940528,X5280721X,Mrs.,Denita497,Octavia629,Waters156,,Boyer713,M,white,hispanic,F,Agawam  Massachusetts  US,42861.27,828273.07
50e9d4b6-1a7a-8605-3b23-e27854bdc054,1933-03-25,2012-01-05,999-34-1544,S99971912,X74013680X,Mr.,Winston220,Garrett899,Satterfield305,,,M,white,nonhispanic,M,Hudson  Massachusetts  US,225795,456250.42
1c10eb35-c495-bfad-febe-7d3608dbb33b,1964-08-13,,999-99-1254,S99983138,X40694146X,Mr.,Clayton230,Lyle846,Morar593,JD,,D,white,nonhispanic,M,Boston  Massachusetts  US,196182.87,14596.06
a2a77197-b629-3f35-cb0e-4f2876163709,1942-01-28,1997-08-30,999-21-2900,S99950952,X29312889X,Mr.,Virgilio529,Buster609,Hamill307,,,M,white,nonhispanic,M,Mendon  Massachusetts  US,238043.24,38379.15
e9eb06a0-c26c-9aa2-28ad-4b53c0c6c553,1942-07-27,2013-05-11,999-13-7782,S99979881,X76149379X,Mr.,Joaquin141,Werner409,Murphy561,,,W,hawaiian,nonhispanic,M,Lawrence  Massachusetts  US,277577.34,1034557.95
a1d6b4dc-585e-06bc-396c-66b30cb520da,2008-03-13,,999-22-1568,S99970910,,,Newton741,Marcelino726,Hauck852,,,,white,nonhispanic,M,Saugus  Massachusetts  US,25985.46,25704.69
b671449e-13e1-303e-1165-4f7174ca5617,1967-12-28,,999-77-9588,S99925614,X48633229X,Mrs.,Marilu588,,Alvarez441,,Medina536,D,white,hispanic,F,Guatemala City  Guatemala  GT,654060.33,677109.3
e3b34b4b-c694-d4f0-f58f-492a7d5b20f5,1974-01-17,,999-60-2353,S99916654,X28784957X,Ms.,Klara351,,Ryan260,,,S,white,nonhispanic,F,Auburn  Massachusetts  US,187897.9,819660.85
0df1e02f-0170-f4af-10f4-cf15ff942c0a,2017-11-20,,999-72-9332,,,,Drucilla444,Mozelle144,Rath779,,,,black,nonhispanic,F,Waltham  Massachusetts  US,20186.09,7695.33
97f174e5-05ad-e595-7255-e7fae9c1ecdf,1972-01-04,,999-51-7627,S99953689,X67068390X,Mr.,Rory188,Mel236,Reinger292,,,M,white,nonhispanic,M,Everett  Massachusetts  US,181434.06,63695.22
76e36558-a500-0e6e-e3f1-63484244be21,1953-02-16,,999-43-8303,S99978615,X17964640X,Mr.,Ignacio928,Hai304,Gleichner915,,,S,white,nonhispanic,M,Boston  Massachusetts  US,431952.32,636418.9
52a28e10-11a9-c602-5727-9d8ee7770a6d,1936-05-25,1990-02-24,999-26-2542,S99972605,X22197691X,Mrs.,Stephen891,Martina386,Hartmann983,,Mosciski958,M,white,nonhispanic,F,Framingham  Massachusetts  US,14437.03,1102133.17
c6b64b77-3db5-c92d-996e-3383e8a829e0,1956-08-08,,999-79-6318,S99997670,X53294821X,Mr.,Isreal8,Pete38,Breitenberg711,,,W,white,nonhispanic,M,Millbury  Massachusetts  US,188260.08,76496.76
